Carrières-sous-Poissy	2015	Écart_femmes-hommmes_salaire_net_horaire_moyen_total_des_18_à_25_ans_	-0.9€	0.4782608696
Carrières-sous-Poissy	2015	Écart_femmes-hommmes_salaire_net_horaire_moyen_total_des_26_à_50_ans_	-1.5€	0.4755700326
Carrières-sous-Poissy	2015	Écart_femmes-hommmes_salaire_net_horaire_moyen_total_des_plus_de_50_ans_	-4.3€	0.4387464387
